,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,Demographi,Demograp_1,Demograp_2,Demograp_3,Demograp_4,Demograp_5,Demograp_6,Demograp_7,Demograp_8,Demograp_9,Demograp10,Demograp11,Demograp12,Demograp13,Demograp14,Demograp15,Demograp16,Demograp17,Demograp18,Demograp19,Demograp20,Demograp21,Demograp22,Demograp23,Demograp24,Demograp25,Demograp26,Demograp27,Demograp28,Demograp29,Demograp30,Demograp31,Demograp32,Demograp33,Demograp34,Demograp35,Demograp36,Demograp37,Demograp38,Demograp39,Demograp40,Demograp41,Demograp42,Demograp43,Demograp44,n_assaults,n_subwayex,Demograp45,Demograp46,Demograp47,Demograp48,Demograp49,Demograp50,Demograp51,Demograp52,Demograp53,Demograp54,Demograp55,Demograp56,Demograp57,Demograp58,Demograp59,Demograp60,Demograp61,Demograp62,Demograp63,Demograp64,Demograp65,Demograp66,Demograp67,Demograp68,Demograp69,Demograp70,Demograp71,Demograp72,Demograp73,Demograp74,Demograp75,Demograp76,Demograp77,Demograp78,Demograp79,Demograp80,Demograp81,Demograp82,Demograp83,Demograp84,Demograp85,Demograp86,Demograp87,Demograp88,Demograp89,spp,app,geometry,w_subway,m4_e
129,11220,0,Brooklyn,97257.0,47453785.7906,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,8,1,0.13,7,0.88,0,0,8,100,0,0,0,0,0,0,1,0.13,6,0.75,0,0,1,0.13,0,0,8,100,0,0,8,1,0,0,0,0,8,100,5,0.63,3,0.38,0,0,8,100,26,19,8.0,1.0,0.13,7.0,0.88,0.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,6.0,0.75,0.0,0.0,1.0,0.13,0.0,0.0,8.0,100.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,100.0,5.0,0.63,3.0,0.38,0.0,0.0,8.0,100.0,0.000195358,0.000267332,<pysal.cg.shapes.Polygon object at 0x12d473f10>,10.25,-4.48891832197
130,10301,0,Staten Island,40438.0,105182712.65,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4187e-05,0.000469855,<pysal.cg.shapes.Polygon object at 0x12d473f90>,2.0,6.82499878565
131,10303,0,Staten Island,27048.0,81629773.5174,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258799,<pysal.cg.shapes.Polygon object at 0x12d473fd0>,0.0,-0.961551048078
132,11234,0,Brooklyn,85853.0,206201040.088,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,59,29,0.49,30,0.51,0,0,59,100,0,0,8,0.14,0,0,0,0,37,0.63,10,0.17,4,0.07,0,0,59,100,1,0.02,58,0.98,0,0,0,0,59,100,2,0.03,57,0.97,0,0,59,100,18,0,59.0,29.0,0.49,30.0,0.51,0.0,0.0,59.0,100.0,0.0,0.0,8.0,0.14,0.0,0.0,0.0,0.0,37.0,0.63,10.0,0.17,4.0,0.07,0.0,0.0,59.0,100.0,1.0,0.02,58.0,0.98,0.0,0.0,0.0,0.0,59.0,100.0,2.0,0.03,57.0,0.97,0.0,0.0,59.0,100.0,0.0,0.00020966,<pysal.cg.shapes.Polygon object at 0x12e5a90d0>,6.4,-8.20476324006
133,10302,0,Staten Island,18123.0,29555323.0234,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000606963,<pysal.cg.shapes.Polygon object at 0x12e5a9150>,0.0,5.90527282688
134,11693,0,Far Rockaway,11052.0,46471727.171,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0481e-05,9.0481e-05,<pysal.cg.shapes.Polygon object at 0x12e5a91d0>,0.0,-1.33819051813
135,11209,0,Brooklyn,69255.0,57842313.9612,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158833,0.000187712,<pysal.cg.shapes.Polygon object at 0x12e5a9250>,15.3333333333,-8.49961068518
136,10304,0,Staten Island,41502.0,98226679.7973,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000144571,0.000337333,<pysal.cg.shapes.Polygon object at 0x12e5a92d0>,4.75,1.3651960556
137,10314,0,Staten Island,85430.0,473985727.13,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152171,<pysal.cg.shapes.Polygon object at 0x12e5a9350>,4.11111111111,-11.690515474
138,11228,0,Brooklyn,43080.0,43893024.7317,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000139275,0.000116063,<pysal.cg.shapes.Polygon object at 0x12e5a93d0>,15.6,-7.99903725593
139,11096,0,Inwood,147.0,1512446.30549,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a9450>,0.0,1.01327725438
140,10305,0,Staten Island,41746.0,111441829.318,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5817e-05,9.5817e-05,<pysal.cg.shapes.Polygon object at 0x12e5a94d0>,9.0,-8.22306842003
141,11229,0,Brooklyn,79608.0,60119326.1443,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,52,32,0.62,20,0.38,0,0,52,100,0,0,2,0.04,0,0,5,0.1,39,0.75,2,0.04,3,0.06,1,0.02,52,100,3,0.06,49,0.94,0,0,0,0,52,100,5,0.1,47,0.9,0,0,52,100,14,5,52.0,32.0,0.62,20.0,0.38,0.0,0.0,52.0,100.0,0.0,0.0,2.0,0.04,0.0,0.0,5.0,0.1,39.0,0.75,2.0,0.04,3.0,0.06,1.0,0.02,52.0,100.0,3.0,0.06,49.0,0.94,0.0,0.0,0.0,0.0,52.0,100.0,5.0,0.1,47.0,0.9,0.0,0.0,52.0,100.0,6.2807e-05,0.000175861,<pysal.cg.shapes.Polygon object at 0x12e5a9550>,12.0,-9.98981035079
142,11214,0,Brooklyn,89061.0,61096539.3892,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,10,7,0.7,3,0.3,0,0,10,100,0,0,0,0,0,0,5,0.5,4,0.4,1,0.1,0,0,0,0,10,100,0,0,10,1,0,0,0,0,10,100,2,0.2,8,0.8,0,0,10,100,19,21,10.0,7.0,0.7,3.0,0.3,0.0,0.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,4.0,0.4,1.0,0.1,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,100.0,2.0,0.2,8.0,0.8,0.0,0.0,10.0,100.0,0.000235793,0.000213336,<pysal.cg.shapes.Polygon object at 0x12e5a95d0>,10.6,-9.45300925264
143,11691,0,Far Rockaway,60267.0,83927815.1124,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,37,12,0.32,25,0.68,0,0,37,100,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,37,100,0,0,37,1,0,0,0,0,37,100,3,0.08,34,0.92,0,0,37,100,40,12,37.0,12.0,0.32,25.0,0.68,0.0,0.0,37.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,100.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,37.0,100.0,3.0,0.08,34.0,0.92,0.0,0.0,37.0,100.0,0.000199113,0.000663713,<pysal.cg.shapes.Polygon object at 0x12e5a9650>,4.0,21.4155997396
144,11096,0,Inwood,147.0,111973.73396,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a96d0>,12.0,-1.80544782462
145,11223,0,Brooklyn,79864.0,58702923.4663,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,109,53,0.49,56,0.51,0,0,109,100,0,0,1,0.01,0,0,7,0.06,95,0.87,1,0.01,5,0.05,0,0,109,100,6,0.06,102,0.94,1,0.01,0,0,109,100,20,0.18,89,0.82,0,0,109,100,14,18,109.0,53.0,0.49,56.0,0.51,0.0,0.0,109.0,100.0,0.0,0.0,1.0,0.01,0.0,0.0,7.0,0.06,95.0,0.87,1.0,0.01,5.0,0.05,0.0,0.0,109.0,100.0,6.0,0.06,102.0,0.94,1.0,0.01,0.0,0.0,109.0,100.0,20.0,0.18,89.0,0.82,0.0,0.0,109.0,100.0,0.000225383,0.000175298,<pysal.cg.shapes.Polygon object at 0x12e5a9750>,13.0,-11.5397157707
146,11693,0,Far Rockaway,11052.0,1527599.16447,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a97d0>,0.0,-2.21499345145
147,11692,0,Arverne,18018.0,23992395.3812,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000444,0.000666,<pysal.cg.shapes.Polygon object at 0x12e5a9850>,8.0,5.37772263534
148,11235,0,Brooklyn,76130.0,69053803.0317,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,50,17,0.34,33,0.66,0,0,50,100,0,0,7,0.14,0,0,4,0.08,36,0.72,2,0.04,1,0.02,0,0,50,100,1,0.02,48,0.96,1,0.02,0,0,50,100,4,0.08,46,0.92,0,0,50,100,18,14,50.0,17.0,0.34,33.0,0.66,0.0,0.0,50.0,100.0,0.0,0.0,7.0,0.14,0.0,0.0,4.0,0.08,36.0,0.72,2.0,0.04,1.0,0.02,0.0,0.0,50.0,100.0,1.0,0.02,48.0,0.96,1.0,0.02,0.0,0.0,50.0,100.0,4.0,0.08,46.0,0.92,0.0,0.0,50.0,100.0,0.000183896,0.000236437,<pysal.cg.shapes.Polygon object at 0x12e5a98d0>,8.25,-6.34253711253
149,11693,0,Far Rockaway,11052.0,12270916.5305,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000361925,9.0481e-05,<pysal.cg.shapes.Polygon object at 0x12e5a9950>,8.0,-2.09826704982
150,10306,0,Staten Island,55602.0,174102872.049,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,1,0,0,1,1,0,0,1,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,100,0,0,1,1,0,0,0,0,1,100,0,0,1,1,0,0,1,100,6,12,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.000215819,0.000107909,<pysal.cg.shapes.Polygon object at 0x12e5a99d0>,3.0,-11.396841573
151,11694,0,Rockaway Park,20163.0,48101606.6145,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000396766,0.000297574,<pysal.cg.shapes.Polygon object at 0x12e5a9a50>,2.0,0.0678242826778
152,11224,0,Brooklyn,49600.0,46701983.7536,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,93,53,0.57,40,0.43,0,0,93,100,0,0,14,0.15,0,0,7,0.08,4,0.04,60,0.65,8,0.09,0,0,93,100,6,0.06,86,0.92,1,0.01,0,0,93,99,28,0.3,65,0.7,0,0,93,100,26,10,93.0,53.0,0.57,40.0,0.43,0.0,0.0,93.0,100.0,0.0,0.0,14.0,0.15,0.0,0.0,7.0,0.08,4.0,0.04,60.0,0.65,8.0,0.09,0.0,0.0,93.0,100.0,6.0,0.06,86.0,0.92,1.0,0.01,0.0,0.0,93.0,99.0,28.0,0.3,65.0,0.7,0.0,0.0,93.0,100.0,0.000201612,0.000524193,<pysal.cg.shapes.Polygon object at 0x12e5a9ad0>,17.6666666667,10.521384122
153,10308,0,Staten Island,27612.0,62751041.8152,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2432e-05,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a9b50>,6.0,-7.70575892132
154,11697,0,Breezy Point,4079.0,59789760.6199,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.000490316,<pysal.cg.shapes.Polygon object at 0x12e5a9bd0>,8.0,1.71157116892
155,10312,0,Staten Island,58506.0,169087432.907,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102553,5.1276e-05,<pysal.cg.shapes.Polygon object at 0x12e5a9c50>,3.33333333333,-14.2422042989
156,10309,0,Staten Island,33114.0,215835793.517,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000241589,3.0198e-05,<pysal.cg.shapes.Polygon object at 0x12e5a9cd0>,4.33333333333,-9.00993434552
157,10307,0,Staten Island,14096.0,46028382.6298,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000496594,7.0942e-05,<pysal.cg.shapes.Polygon object at 0x12e5a9d50>,8.0,-2.6948789842
158,10280,0,New York,3170.0,2234114.00737,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a9dd0>,20.0,0.953824494207
159,11372,0,Jackson Heights,66636.0,20163283.8743,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,2,1,0.5,1,0.5,0,0,2,100,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,2,1,0,0,0,0,2,100,1,0.5,1,0.5,0,0,2,100,20,8,2.0,1.0,0.5,1.0,0.5,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.5,1.0,0.5,0.0,0.0,2.0,100.0,0.000120055,0.000300138,<pysal.cg.shapes.Polygon object at 0x12e5a9e50>,10.0,-0.442669465505
160,11004,0,Glen Oaks,11776.0,22606526.9136,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a9ed0>,0.0,-2.53465344204
161,11040,0,New Hyde Park,2349.0,6269333.41195,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12e5a9f50>,0.0,0.305230333618
162,11426,0,Bellerose,20050.0,49609163.5394,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149625,<pysal.cg.shapes.Polygon object at 0x12e5a9fd0>,0.0,-1.99910103419
163,11365,0,Fresh Meadows,40528.0,69385865.5947,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4022e-05,<pysal.cg.shapes.Polygon object at 0x12f16b090>,0.0,-8.4465297665
164,11001,0,Floral Park,3944.0,9155180.26276,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000253549,<pysal.cg.shapes.Polygon object at 0x12f16b110>,0.0,0.804965174135
165,11375,0,Forest Hills,68555.0,55587771.8345,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,5,2,0.4,3,0.6,0,0,5,100,0,0,2,0.4,0,0,0,0,0,0,3,0.6,0,0,0,0,5,100,0,0,5,1,0,0,0,0,5,100,1,0.2,4,0.8,0,0,5,100,6,15,5.0,2.0,0.4,3.0,0.6,0.0,0.0,5.0,100.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,0.2,4.0,0.8,0.0,0.0,5.0,100.0,0.000218802,8.7521e-05,<pysal.cg.shapes.Polygon object at 0x12f16b190>,6.75,-15.955186187
